"(0, 11)","(0, 19)","(0, 17)","(0, 15)","(0, 1)","(0, 18)","(0, 12)","(0, 3)","(0, 4)","(0, 10)","(0, 6)","(0, 8)","(0, 5)","(0, 20)","(0, 7)","(0, 16)","(0, 9)","(0, 2)","(0, 14)","(0, 13)",
1.0,0.9489,0.8968,0.8473,0.7956,0.7492,0.7013,0.6528,0.6031,0.5549,0.5041,0.4553,0.409,0.3596,0.3087,0.2557,0.2042,0.1542,0.1052,0.0536,
1.0,0.9464,0.8962,0.8442,0.7951,0.7419,0.6931,0.6454,0.593,0.5437,0.4912,0.4436,0.3979,0.354,0.3074,0.2585,0.208,0.1615,0.1126,0.0647,
1.0,0.9489,0.8974,0.8492,0.7995,0.7501,0.6981,0.6469,0.5914,0.5384,0.4892,0.4396,0.3927,0.3434,0.2887,0.2427,0.1924,0.1442,0.0976,0.0487,
1.0,0.9467,0.8965,0.8481,0.7992,0.7544,0.704,0.6502,0.5989,0.5521,0.5008,0.4476,0.3949,0.3477,0.297,0.245,0.1948,0.1449,0.0901,0.0385,
1.0,0.9512,0.9004,0.8512,0.8012,0.7491,0.7012,0.6502,0.6013,0.556,0.5043,0.4544,0.4076,0.3589,0.3071,0.2583,0.2135,0.1642,0.1126,0.0635,
1.0,0.9534,0.9008,0.8494,0.7978,0.7513,0.7009,0.6489,0.5968,0.5497,0.4974,0.4475,0.3987,0.3467,0.2971,0.2456,0.1958,0.1438,0.0967,0.046,
1.0,0.9488,0.8959,0.8473,0.7967,0.7494,0.6986,0.65,0.5981,0.5463,0.4978,0.446,0.3913,0.3394,0.2876,0.2391,0.191,0.1378,0.0883,0.0389,
1.0,0.9522,0.904,0.8563,0.8091,0.7593,0.709,0.6608,0.6136,0.5646,0.5152,0.4671,0.4178,0.3702,0.3205,0.2723,0.2239,0.1741,0.1231,0.0709,
1.0,0.9521,0.9004,0.8529,0.8034,0.7535,0.7045,0.6533,0.6002,0.5521,0.5025,0.4509,0.4016,0.3554,0.3069,0.2566,0.2043,0.1551,0.1053,0.0551,
1.0,0.9499,0.8986,0.8476,0.7959,0.7449,0.6952,0.6436,0.5947,0.5384,0.4902,0.4371,0.388,0.337,0.2885,0.2367,0.1861,0.1334,0.0787,0.0288,
1.0,0.9519,0.8999,0.8513,0.8035,0.7557,0.707,0.6573,0.6069,0.5563,0.5046,0.4519,0.402,0.3501,0.3007,0.2507,0.1996,0.1516,0.1039,0.0529,
1.0,0.946,0.8968,0.846,0.7981,0.7416,0.6959,0.6412,0.5929,0.5433,0.4929,0.4424,0.3906,0.34,0.2881,0.2366,0.1822,0.1313,0.0836,0.0341,
1.0,0.9521,0.9048,0.8583,0.8114,0.7627,0.7153,0.6685,0.6174,0.5681,0.5192,0.4699,0.4233,0.372,0.3218,0.2726,0.2256,0.1784,0.1275,0.0749,
1.0,0.9448,0.8942,0.8408,0.7931,0.7439,0.6892,0.6382,0.5876,0.5348,0.4826,0.4327,0.3819,0.328,0.2793,0.2299,0.1829,0.1321,0.0817,0.0342,
1.0,0.9501,0.902,0.8499,0.8003,0.7521,0.6985,0.6465,0.5971,0.5456,0.4999,0.4486,0.3959,0.3474,0.2993,0.2455,0.1953,0.1442,0.093,0.0436,
1.0,0.9491,0.8969,0.8459,0.7949,0.7476,0.6966,0.6437,0.5951,0.5462,0.4986,0.45,0.4024,0.3522,0.3019,0.2515,0.2043,0.1559,0.1064,0.0602,
1.0,0.9492,0.897,0.8474,0.7991,0.7481,0.6976,0.6513,0.6004,0.5511,0.504,0.4529,0.407,0.3575,0.3065,0.2588,0.206,0.1558,0.1054,0.0561,
1.0,0.9487,0.8993,0.8501,0.796,0.7447,0.6926,0.6389,0.5896,0.5389,0.4885,0.4441,0.3961,0.3456,0.2981,0.2488,0.1991,0.1492,0.0996,0.0482,
1.0,0.9496,0.9018,0.8558,0.8045,0.751,0.7048,0.6561,0.6064,0.5511,0.5025,0.4516,0.405,0.3588,0.3062,0.259,0.2099,0.162,0.113,0.0613,
1.0,0.9514,0.8999,0.85,0.7998,0.7481,0.6988,0.648,0.5979,0.5434,0.4955,0.4452,0.3935,0.3453,0.297,0.2451,0.1924,0.1389,0.0883,0.0402,
1.0,0.947,0.9004,0.8476,0.7975,0.747,0.6958,0.646,0.5981,0.5452,0.4971,0.442,0.3913,0.3381,0.2886,0.2404,0.1927,0.1389,0.089,0.0389,
1.0,0.9552,0.906,0.8581,0.8078,0.7608,0.7116,0.663,0.6117,0.5585,0.5041,0.451,0.4004,0.35,0.3002,0.2484,0.1996,0.1497,0.098,0.0491,
1.0,0.9502,0.9004,0.8537,0.7998,0.7507,0.7022,0.6494,0.5985,0.5468,0.5015,0.4472,0.3983,0.3478,0.2973,0.2475,0.2011,0.1495,0.1005,0.0534,
1.0,0.9528,0.9026,0.8539,0.8017,0.7516,0.7004,0.6538,0.6004,0.5548,0.5061,0.4523,0.3995,0.352,0.2992,0.2512,0.1991,0.1482,0.0995,0.0491,
1.0,0.9505,0.9026,0.8551,0.7997,0.7514,0.7041,0.6503,0.6009,0.5485,0.5001,0.4523,0.4005,0.3518,0.3021,0.2543,0.2026,0.1473,0.0966,0.0487,
1.0,0.9447,0.8959,0.8439,0.7913,0.7366,0.6831,0.6319,0.5807,0.5311,0.4807,0.4337,0.3837,0.3301,0.2802,0.2302,0.1807,0.1297,0.0793,0.0285,
1.0,0.9477,0.8989,0.8495,0.8021,0.7532,0.7058,0.6539,0.6035,0.5523,0.5032,0.4532,0.4001,0.3509,0.3032,0.2524,0.204,0.1536,0.1048,0.0525,
1.0,0.9469,0.8979,0.8511,0.8013,0.7487,0.6978,0.6499,0.5972,0.546,0.4959,0.4482,0.3977,0.3449,0.2951,0.2462,0.1962,0.1473,0.098,0.0455,
1.0,0.9549,0.9032,0.852,0.8023,0.7533,0.7006,0.6494,0.597,0.5479,0.4988,0.4491,0.3976,0.347,0.2959,0.2458,0.1942,0.142,0.0905,0.0402,
1.0,0.9493,0.9004,0.8517,0.8054,0.7516,0.7022,0.6539,0.6077,0.5571,0.5054,0.454,0.4036,0.3526,0.3016,0.2529,0.2034,0.1536,0.1027,0.0529,
1.0,0.9495,0.9016,0.8522,0.8002,0.7483,0.6985,0.6465,0.5995,0.5499,0.5005,0.4482,0.398,0.3472,0.294,0.242,0.1915,0.1424,0.095,0.0471,
1.0,0.9487,0.8964,0.8485,0.7965,0.747,0.6978,0.6478,0.6003,0.5512,0.5037,0.4562,0.405,0.3567,0.3073,0.2548,0.2041,0.1589,0.1078,0.0584,
1.0,0.9467,0.8978,0.8466,0.7995,0.7491,0.6969,0.6432,0.5898,0.5366,0.4874,0.4344,0.3863,0.3323,0.2769,0.2264,0.1739,0.1236,0.0741,0.0228,
1.0,0.9478,0.8998,0.8483,0.7968,0.7459,0.6912,0.6347,0.5865,0.5403,0.4914,0.4374,0.3868,0.3361,0.2855,0.2333,0.1791,0.1297,0.0778,0.028,
1.0,0.9515,0.8977,0.8488,0.7986,0.7487,0.6983,0.6509,0.6008,0.5499,0.5016,0.4527,0.4034,0.3528,0.3057,0.2547,0.2019,0.1534,0.1045,0.0535,
1.0,0.948,0.8997,0.8496,0.799,0.7525,0.7016,0.6506,0.6026,0.5535,0.5005,0.4515,0.4015,0.352,0.2997,0.2488,0.1994,0.1465,0.0944,0.0431,
1.0,0.95,0.8994,0.8492,0.8008,0.7518,0.7011,0.6543,0.6044,0.558,0.5074,0.4585,0.4106,0.3586,0.3091,0.2625,0.2103,0.1604,0.1118,0.0615,
1.0,0.9486,0.8966,0.8464,0.7979,0.7486,0.7038,0.6542,0.6061,0.5568,0.5062,0.4524,0.403,0.3546,0.3023,0.2521,0.2037,0.1549,0.1061,0.0546,
1.0,0.9491,0.9009,0.8534,0.8005,0.7507,0.7032,0.6543,0.6064,0.5584,0.5059,0.456,0.403,0.3551,0.3056,0.2559,0.2051,0.155,0.1034,0.0549,
1.0,0.9476,0.8944,0.8442,0.7932,0.7447,0.6942,0.6402,0.5881,0.5356,0.4857,0.4369,0.3834,0.3318,0.2794,0.2315,0.1811,0.1312,0.0804,0.0309,
1.0,0.9492,0.897,0.8498,0.8001,0.748,0.6988,0.6506,0.5969,0.5457,0.4993,0.4499,0.3997,0.3505,0.2986,0.2507,0.1995,0.1479,0.098,0.0498,
1.0,0.9504,0.9028,0.8536,0.8048,0.755,0.7043,0.6543,0.6081,0.5562,0.5061,0.4566,0.4087,0.3597,0.3114,0.2621,0.2157,0.1678,0.1202,0.0686,
1.0,0.9519,0.9027,0.8536,0.7984,0.7508,0.7044,0.6546,0.6016,0.5489,0.4985,0.4489,0.398,0.3497,0.304,0.2545,0.2035,0.1519,0.1018,0.0518,
1.0,0.9521,0.9036,0.853,0.8035,0.7489,0.6978,0.6477,0.5971,0.5438,0.4928,0.4426,0.3916,0.3431,0.293,0.244,0.1967,0.1475,0.0982,0.05,
1.0,0.9514,0.8993,0.8484,0.8003,0.7506,0.7034,0.6504,0.6005,0.5532,0.5056,0.4546,0.4051,0.3571,0.3053,0.2579,0.2101,0.1631,0.1141,0.065,
1.0,0.952,0.8983,0.8509,0.8007,0.7541,0.705,0.6519,0.6012,0.5499,0.4991,0.447,0.3989,0.3505,0.3012,0.2514,0.2024,0.1499,0.1014,0.0522,
1.0,0.949,0.9016,0.8488,0.798,0.7458,0.6986,0.6501,0.5996,0.5447,0.4985,0.45,0.4017,0.3516,0.3014,0.248,0.1985,0.1495,0.1002,0.0498,
1.0,0.9474,0.9018,0.8523,0.8057,0.7566,0.7059,0.656,0.6042,0.5504,0.4982,0.4484,0.3987,0.3489,0.2986,0.2466,0.1971,0.1464,0.0942,0.0413,
1.0,0.9501,0.9,0.8478,0.7993,0.7491,0.7022,0.6507,0.5983,0.55,0.5012,0.4478,0.3983,0.3449,0.2946,0.2431,0.1924,0.1397,0.0927,0.043,
1.0,0.9467,0.8965,0.8501,0.8005,0.7515,0.7024,0.6526,0.6033,0.5576,0.5072,0.4591,0.4087,0.3583,0.3075,0.2601,0.2061,0.1535,0.1033,0.0539,
1.0,0.949,0.899,0.8472,0.7944,0.7427,0.695,0.6486,0.6025,0.5496,0.4971,0.4489,0.3971,0.3454,0.2988,0.2503,0.204,0.1558,0.1079,0.0591,
1.0,0.947,0.8962,0.847,0.7996,0.7484,0.6968,0.645,0.5935,0.5417,0.4923,0.4404,0.39,0.3414,0.2896,0.2403,0.1931,0.143,0.0907,0.0405,
